Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
15000000,0x133,false,Rx,0,8,0x00,0x1C,0x00,0x00,0x00,0x00,0x00,0x00
15100000,0x100,false,Rx,0,8,0x18,0x2E,0x00,0x00,0x00,0x00,0x00,0x00
15100000,0x111,false,Rx,0,8,0x00,0x5C,0x00,0x00,0x00,0x00,0x00,0x00
15100000,0x121,false,Rx,0,8,0x00,0x00,0x04,0x00,0x00,0x00,0x00,0x00
15100000,0x126,false,Rx,0,8,0x00,0x00,0x21,0x00,0x0D,0x00,0x00,0x00
15100000,0x127,false,Rx,0,8,0x00,0x00,0x21,0x00,0x0D,0x00,0x00,0x00
15100000,0x128,false,Rx,0,8,0x00,0x00,0x21,0x00,0x0D,0x00,0x00,0x00
15100000,0x129,false,Rx,0,8,0x00,0x00,0x21,0x00,0x0D,0x00,0x00,0x00
15100000,0x132,false,Rx,0,8,0x00,0x30,0x00,0x00,0x00,0x00,0x00,0x00
15100000,0x133,false,Rx,0,8,0x00,0x1B,0x00,0x00,0x00,0x00,0x00,0x00
15200000,0x100,false,Rx,0,8,0xB4,0x2D,0x00,0x00,0x00,0x00,0x00,0x00
15200000,0x111,false,Rx,0,8,0x00,0x5D,0x00,0x00,0x00,0x00,0x00,0x00
15200000,0x121,false,Rx,0,8,0x00,0x00,0x03,0x00,0x00,0x00,0x00,0x00
15200000,0x126,false,Rx,0,8,0x00,0x00,0x20,0x00,0x0C,0x00,0x00,0x00
15200000,0x127,false,Rx,0,8,0x00,0x00,0x20,0x00,0x0C,0x00,0x00,0x00
15200000,0x128,false,Rx,0,8,0x00,0x00,0x20,0x00,0x0C,0x00,0x00,0x00
15200000,0x129,false,Rx,0,8,0x00,0x00,0x20,0x00,0x0C,0x00,0x00,0x00
15200000,0x132,false,Rx,0,8,0x00,0x2F,0x00,0x00,0x00,0x00,0x00,0x00
15200000,0x133,false,Rx,0,8,0x00,0x1A,0x00,0x00,0x00,0x00,0x00,0x00
15300000,0x100,false,Rx,0,8,0x50,0x2D,0x00,0x00,0x00,0x00,0x00,0x00
15300000,0x111,false,Rx,0,8,0x00,0x5E,0x00,0x00,0x00,0x00,0x00,0x00
15300000,0x121,false,Rx,0,8,0x00,0x00,0x02,0x00,0x00,0x00,0x00,0x00
15300000,0x126,false,Rx,0,8,0x00,0x00,0x1F,0x00,0x0B,0x00,0x00,0x00
15300000,0x127,false,Rx,0,8,0x00,0x00,0x1F,0x00,0x0B,0x00,0x00,0x00
15300000,0x128,false,Rx,0,8,0x00,0x00,0x1F,0x00,0x0B,0x00,0x00,0x00
15300000,0x129,false,Rx,0,8,0x00,0x00,0x1F,0x00,0x0B,0x00,0x00,0x00
15300000,0x132,false,Rx,0,8,0x00,0x2E,0x00,0x00,0x00,0x00,0x00,0x00
15300000,0x133,false,Rx,0,8,0x00,0x19,0x00,0x00,0x00,0x00,0x00,0x00
15400000,0x100,false,Rx,0,8,0xEC,0x2C,0x00,0x00,0x00,0x00,0x00,0x00
15400000,0x111,false,Rx,0,8,0x00,0x5F,0x00,0x00,0x00,0x00,0x00,0x00
15400000,0x121,false,Rx,0,8,0x00,0x00,0x01,0x00,0x00,0x00,0x00,0x00
15400000,0x126,false,Rx,0,8,0x00,0x00,0x1E,0x00,0x0C,0x00,0x00,0x00
15400000,0x127,false,Rx,0,8,0x00,0x00,0x1E,0x00,0x0C,0x00,0x00,0x00
15400000,0x128,false,Rx,0,8,0x00,0x00,0x1E,0x00,0x0C,0x00,0x00,0x00
15400000,0x129,false,Rx,0,8,0x00,0x00,0x1E,0x00,0x0C,0x00,0x00,0x00
15400000,0x132,false,Rx,0,8,0x00,0x2D,0x00,0x00,0x00,0x00,0x00,0x00
15400000,0x133,false,Rx,0,8,0x00,0x18,0x00,0x00,0x00,0x00,0x00,0x00
15500000,0x100,false,Rx,0,8,0x88,0x2C,0x00,0x00,0x00,0x00,0x00,0x00
15500000,0x111,false,Rx,0,8,0x00,0x60,0x00,0x00,0x00,0x00,0x00,0x00
15500000,0x121,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
15500000,0x126,false,Rx,0,8,0x00,0x00,0x1D,0x00,0x0D,0x00,0x00,0x00
15500000,0x127,false,Rx,0,8,0x00,0x00,0x1D,0x00,0x0D,0x00,0x00,0x00
15500000,0x128,false,Rx,0,8,0x00,0x00,0x1D,0x00,0x0D,0x00,0x00,0x00
15500000,0x129,false,Rx,0,8,0x00,0x00,0x1D,0x00,0x0D,0x00,0x00,0x00
15500000,0x132,false,Rx,0,8,0x00,0x2C,0x00,0x00,0x00,0x00,0x00,0x00
15500000,0x133,false,Rx,0,8,0x00,0x17,0x00,0x00,0x00,0x00,0x00,0x00
15600000,0x100,false,Rx,0,8,0x24,0x2C,0x00,0x00,0x00,0x00,0x00,0x00
15600000,0x111,false,Rx,0,8,0x00,0x61,0x00,0x00,0x00,0x00,0x00,0x00
15600000,0x121,false,Rx,0,8,0x00,0x00,0x01,0x00,0x00,0x00,0x00,0x00
15600000,0x126,false,Rx,0,8,0x00,0x00,0x1C,0x00,0x0E,0x00,0x00,0x00
15600000,0x127,false,Rx,0,8,0x00,0x00,0x1C,0x00,0x0E,0x00,0x00,0x00
15600000,0x128,false,Rx,0,8,0x00,0x00,0x1C,0x00,0x0E,0x00,0x00,0x00
15600000,0x129,false,Rx,0,8,0x00,0x00,0x1C,0x00,0x0E,0x00,0x00,0x00
15600000,0x132,false,Rx,0,8,0x00,0x2B,0x00,0x00,0x00,0x00,0x00,0x00
15600000,0x133,false,Rx,0,8,0x00,0x16,0x00,0x00,0x00,0x00,0x00,0x00
15700000,0x100,false,Rx,0,8,0xC0,0x2B,0x00,0x00,0x00,0x00,0x00,0x00
15700000,0x111,false,Rx,0,8,0x00,0x62,0x00,0x00,0x00,0x00,0x00,0x00
15700000,0x121,false,Rx,0,8,0x00,0x00,0x02,0x00,0x00,0x00,0x00,0x00
15700000,0x126,false,Rx,0,8,0x00,0x00,0x1B,0x00,0x0F,0x00,0x00,0x00
15700000,0x127,false,Rx,0,8,0x00,0x00,0x1B,0x00,0x0F,0x00,0x00,0x00
15700000,0x128,false,Rx,0,8,0x00,0x00,0x1B,0x00,0x0F,0x00,0x00,0x00
15700000,0x129,false,Rx,0,8,0x00,0x00,0x1B,0x00,0x0F,0x00,0x00,0x00
15700000,0x132,false,Rx,0,8,0x00,0x2A,0x00,0x00,0x00,0x00,0x00,0x00
15700000,0x133,false,Rx,0,8,0x00,0x15,0x00,0x00,0x00,0x00,0x00,0x00
15800000,0x100,false,Rx,0,8,0x5C,0x2B,0x00,0x00,0x00,0x00,0x00,0x00
15800000,0x111,false,Rx,0,8,0x00,0x63,0x00,0x00,0x00,0x00,0x00,0x00
15800000,0x121,false,Rx,0,8,0x00,0x00,0x03,0x00,0x00,0x00,0x00,0x00
15800000,0x126,false,Rx,0,8,0x00,0x00,0x1A,0x00,0x10,0x00,0x00,0x00
15800000,0x127,false,Rx,0,8,0x00,0x00,0x1A,0x00,0x10,0x00,0x00,0x00
15800000,0x128,false,Rx,0,8,0x00,0x00,0x1A,0x00,0x10,0x00,0x00,0x00
15800000,0x129,false,Rx,0,8,0x00,0x00,0x1A,0x00,0x10,0x00,0x00,0x00
15800000,0x132,false,Rx,0,8,0x00,0x29,0x00,0x00,0x00,0x00,0x00,0x00
15800000,0x133,false,Rx,0,8,0x00,0x14,0x00,0x00,0x00,0x00,0x00,0x00
15900000,0x100,false,Rx,0,8,0xF8,0x2A,0x00,0x00,0x00,0x00,0x00,0x00
15900000,0x111,false,Rx,0,8,0x00,0x64,0x00,0x00,0x00,0x00,0x00,0x00
15900000,0x121,false,Rx,0,8,0x00,0x00,0x04,0x00,0x00,0x00,0x00,0x00
15900000,0x126,false,Rx,0,8,0x00,0x00,0x19,0x00,0x11,0x00,0x00,0x00
15900000,0x127,false,Rx,0,8,0x00,0x00,0x19,0x00,0x11,0x00,0x00,0x00
15900000,0x128,false,Rx,0,8,0x00,0x00,0x19,0x00,0x11,0x00,0x00,0x00
15900000,0x129,false,Rx,0,8,0x00,0x00,0x19,0x00,0x11,0x00,0x00,0x00
15900000,0x132,false,Rx,0,8,0x00,0x28,0x00,0x00,0x00,0x00,0x00,0x00
15900000,0x133,false,Rx,0,8,0x00,0x13,0x00,0x00,0x00,0x00,0x00,0x00
16000000,0x100,false,Rx,0,8,0x94,0x2A,0x00,0x00,0x00,0x00,0x00,0x00
16000000,0x111,false,Rx,0,8,0x00,0x65,0x00,0x00,0x00,0x00,0x00,0x00
16000000,0x121,false,Rx,0,8,0x00,0x00,0x05,0x00,0x00,0x00,0x00,0x00
16000000,0x126,false,Rx,0,8,0x00,0x00,0x18,0x00,0x12,0x00,0x00,0x00
16000000,0x127,false,Rx,0,8,0x00,0x00,0x18,0x00,0x12,0x00,0x00,0x00
16000000,0x128,false,Rx,0,8,0x00,0x00,0x18,0x00,0x12,0x00,0x00,0x00
16000000,0x129,false,Rx,0,8,0x00,0x00,0x18,0x00,0x12,0x00,0x00,0x00
16000000,0x132,false,Rx,0,8,0x00,0x27,0x00,0x00,0x00,0x00,0x00,0x00
16000000,0x133,false,Rx,0,8,0x00,0x12,0x00,0x00,0x00,0x00,0x00,0x00
16100000,0x100,false,Rx,0,8,0x30,0x2A,0x00,0x00,0x00,0x00,0x00,0x00
16100000,0x111,false,Rx,0,8,0x00,0x66,0x00,0x00,0x00,0x00,0x00,0x00
16100000,0x121,false,Rx,0,8,0x00,0x00,0x06,0x00,0x00,0x00,0x00,0x00
16100000,0x126,false,Rx,0,8,0x00,0x00,0x17,0x00,0x13,0x00,0x00,0x00
16100000,0x127,false,Rx,0,8,0x00,0x00,0x17,0x00,0x13,0x00,0x00,0x00
16100000,0x128,false,Rx,0,8,0x00,0x00,0x17,0x00,0x13,0x00,0x00,0x00
16100000,0x129,false,Rx,0,8,0x00,0x00,0x17,0x00,0x13,0x00,0x00,0x00
16100000,0x132,false,Rx,0,8,0x00,0x26,0x00,0x00,0x00,0x00,0x00,0x00
16100000,0x133,false,Rx,0,8,0x00,0x11,0x00,0x00,0x00,0x00,0x00,0x00
16200000,0x100,false,Rx,0,8,0xCC,0x29,0x00,0x00,0x00,0x00,0x00,0x00
16200000,0x111,false,Rx,0,8,0x00,0x67,0x00,0x00,0x00,0x00,0x00,0x00
16200000,0x121,false,Rx,0,8,0x00,0x00,0x05,0x00,0x00,0x00,0x00,0x00
16200000,0x126,false,Rx,0,8,0x00,0x00,0x16,0x00,0x14,0x00,0x00,0x00
16200000,0x127,false,Rx,0,8,0x00,0x00,0x16,0x00,0x14,0x00,0x00,0x00
16200000,0x128,false,Rx,0,8,0x00,0x00,0x16,0x00,0x14,0x00,0x00,0x00
16200000,0x129,false,Rx,0,8,0x00,0x00,0x16,0x00,0x14,0x00,0x00,0x00
16200000,0x132,false,Rx,0,8,0x00,0x25,0x00,0x00,0x00,0x00,0x00,0x00
16200000,0x133,false,Rx,0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
16300000,0x100,false,Rx,0,8,0x68,0x29,0x00,0x00,0x00,0x00,0x00,0x00
16300000,0x111,false,Rx,0,8,0x00,0x68,0x00,0x00,0x00,0x00,0x00,0x00
16300000,0x121,false,Rx,0,8,0x00,0x00,0x04,0x00,0x00,0x00,0x00,0x00
16300000,0x126,false,Rx,0,8,0x00,0x00,0x15,0x00,0x15,0x00,0x00,0x00
16300000,0x127,false,Rx,0,8,0x00,0x00,0x15,0x00,0x15,0x00,0x00,0x00
16300000,0x128,false,Rx,0,8,0x00,0x00,0x15,0x00,0x15,0x00,0x00,0x00
16300000,0x129,false,Rx,0,8,0x00,0x00,0x15,0x00,0x15,0x00,0x00,0x00
16300000,0x132,false,Rx,0,8,0x00,0x24,0x00,0x00,0x00,0x00,0x00,0x00
16300000,0x133,false,Rx,0,8,0x00,0x0F,0x00,0x00,0x00,0x00,0x00,0x00
16400000,0x100,false,Rx,0,8,0x04,0x29,0x00,0x00,0x00,0x00,0x00,0x00
16400000,0x111,false,Rx,0,8,0x00,0x69,0x00,0x00,0x00,0x00,0x00,0x00
16400000,0x121,false,Rx,0,8,0x00,0x00,0x03,0x00,0x00,0x00,0x00,0x00
16400000,0x126,false,Rx,0,8,0x00,0x00,0x14,0x00,0x16,0x00,0x00,0x00
16400000,0x127,false,Rx,0,8,0x00,0x00,0x14,0x00,0x16,0x00,0x00,0x00
16400000,0x128,false,Rx,0,8,0x00,0x00,0x14,0x00,0x16,0x00,0x00,0x00
16400000,0x129,false,Rx,0,8,0x00,0x00,0x14,0x00,0x16,0x00,0x00,0x00
16400000,0x132,false,Rx,0,8,0x00,0x23,0x00,0x00,0x00,0x00,0x00,0x00
16400000,0x133,false,Rx,0,8,0x00,0x0E,0x00,0x00,0x00,0x00,0x00,0x00
16500000,0x100,false,Rx,0,8,0xA0,0x28,0x00,0x00,0x00,0x00,0x00,0x00
16500000,0x111,false,Rx,0,8,0x00,0x6A,0x00,0x00,0x00,0x00,0x00,0x00
16500000,0x121,false,Rx,0,8,0x00,0x00,0x02,0x00,0x00,0x00,0x00,0x00
16500000,0x126,false,Rx,0,8,0x00,0x00,0x13,0x00,0x15,0x00,0x00,0x00
16500000,0x127,false,Rx,0,8,0x00,0x00,0x13,0x00,0x15,0x00,0x00,0x00
16500000,0x128,false,Rx,0,8,0x00,0x00,0x13,0x00,0x15,0x00,0x00,0x00
16500000,0x129,false,Rx,0,8,0x00,0x00,0x13,0x00,0x15,0x00,0x00,0x00
16500000,0x132,false,Rx,0,8,0x00,0x22,0x00,0x00,0x00,0x00,0x00,0x00
16500000,0x133,false,Rx,0,8,0x00,0x0D,0x00,0x00,0x00,0x00,0x00,0x00
16600000,0x100,false,Rx,0,8,0x3C,0x28,0x00,0x00,0x00,0x00,0x00,0x00
16600000,0x111,false,Rx,0,8,0x00,0x6B,0x00,0x00,0x00,0x00,0x00,0x00
16600000,0x121,false,Rx,0,8,0x00,0x00,0x01,0x00,0x00,0x00,0x00,0x00
16600000,0x126,false,Rx,0,8,0x00,0x00,0x12,0x00,0x14,0x00,0x00,0x00
16600000,0x127,false,Rx,0,8,0x00,0x00,0x12,0x00,0x14,0x00,0x00,0x00
16600000,0x128,false,Rx,0,8,0x00,0x00,0x12,0x00,0x14,0x00,0x00,0x00
16600000,0x129,false,Rx,0,8,0x00,0x00,0x12,0x00,0x14,0x00,0x00,0x00
16600000,0x132,false,Rx,0,8,0x00,0x21,0x00,0x00,0x00,0x00,0x00,0x00
16600000,0x133,false,Rx,0,8,0x00,0x0C,0x00,0x00,0x00,0x00,0x00,0x00
16700000,0x100,false,Rx,0,8,0xD8,0x27,0x00,0x00,0x00,0x00,0x00,0x00
16700000,0x111,false,Rx,0,8,0x00,0x6C,0x00,0x00,0x00,0x00,0x00,0x00
16700000,0x121,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
16700000,0x126,false,Rx,0,8,0x00,0x00,0x11,0x00,0x13,0x00,0x00,0x00
16700000,0x127,false,Rx,0,8,0x00,0x00,0x11,0x00,0x13,0x00,0x00,0x00
16700000,0x128,false,Rx,0,8,0x00,0x00,0x11,0x00,0x13,0x00,0x00,0x00
16700000,0x129,false,Rx,0,8,0x00,0x00,0x11,0x00,0x13,0x00,0x00,0x00
16700000,0x132,false,Rx,0,8,0x00,0x20,0x00,0x00,0x00,0x00,0x00,0x00
16700000,0x133,false,Rx,0,8,0x00,0x0B,0x00,0x00,0x00,0x00,0x00,0x00
16800000,0x100,false,Rx,0,8,0x74,0x27,0x00,0x00,0x00,0x00,0x00,0x00
16800000,0x111,false,Rx,0,8,0x00,0x6D,0x00,0x00,0x00,0x00,0x00,0x00
16800000,0x121,false,Rx,0,8,0x00,0x00,0x01,0x00,0x00,0x00,0x00,0x00
16800000,0x126,false,Rx,0,8,0x00,0x00,0x10,0x00,0x12,0x00,0x00,0x00
16800000,0x127,false,Rx,0,8,0x00,0x00,0x10,0x00,0x12,0x00,0x00,0x00
16800000,0x128,false,Rx,0,8,0x00,0x00,0x10,0x00,0x12,0x00,0x00,0x00
16800000,0x129,false,Rx,0,8,0x00,0x00,0x10,0x00,0x12,0x00,0x00,0x00
16800000,0x132,false,Rx,0,8,0x00,0x1F,0x00,0x00,0x00,0x00,0x00,0x00
16800000,0x133,false,Rx,0,8,0x00,0x0A,0x00,0x00,0x00,0x00,0x00,0x00
16900000,0x100,false,Rx,0,8,0x10,0x27,0x00,0x00,0x00,0x00,0x00,0x00
16900000,0x111,false,Rx,0,8,0x00,0x6E,0x00,0x00,0x00,0x00,0x00,0x00
16900000,0x121,false,Rx,0,8,0x00,0x00,0x02,0x00,0x00,0x00,0x00,0x00
16900000,0x126,false,Rx,0,8,0x00,0x00,0x0F,0x00,0x11,0x00,0x00,0x00
16900000,0x127,false,Rx,0,8,0x00,0x00,0x0F,0x00,0x11,0x00,0x00,0x00
16900000,0x128,false,Rx,0,8,0x00,0x00,0x0F,0x00,0x11,0x00,0x00,0x00
16900000,0x129,false,Rx,0,8,0x00,0x00,0x0F,0x00,0x11,0x00,0x00,0x00
16900000,0x132,false,Rx,0,8,0x00,0x1E,0x00,0x00,0x00,0x00,0x00,0x00
16900000,0x133,false,Rx,0,8,0x00,0x09,0x00,0x00,0x00,0x00,0x00,0x00
17000000,0x100,false,Rx,0,8,0xAC,0x26,0x00,0x00,0x00,0x00,0x00,0x00
17000000,0x111,false,Rx,0,8,0x00,0x6F,0x00,0x00,0x00,0x00,0x00,0x00
17000000,0x121,false,Rx,0,8,0x00,0x00,0x03,0x00,0x00,0x00,0x00,0x00
17000000,0x126,false,Rx,0,8,0x00,0x00,0x0E,0x00,0x10,0x00,0x00,0x00
17000000,0x127,false,Rx,0,8,0x00,0x00,0x0E,0x00,0x10,0x00,0x00,0x00
17000000,0x128,false,Rx,0,8,0x00,0x00,0x0E,0x00,0x10,0x00,0x00,0x00
17000000,0x129,false,Rx,0,8,0x00,0x00,0x0E,0x00,0x10,0x00,0x00,0x00
17000000,0x132,false,Rx,0,8,0x00,0x1D,0x00,0x00,0x00,0x00,0x00,0x00
17000000,0x133,false,Rx,0,8,0x00,0x08,0x00,0x00,0x00,0x00,0x00,0x00
17100000,0x100,false,Rx,0,8,0x48,0x26,0x00,0x00,0x00,0x00,0x00,0x00
17100000,0x111,false,Rx,0,8,0x00,0x70,0x00,0x00,0x00,0x00,0x00,0x00
17100000,0x121,false,Rx,0,8,0x00,0x00,0x04,0x00,0x00,0x00,0x00,0x00
17100000,0x126,false,Rx,0,8,0x00,0x00,0x0D,0x00,0x0F,0x00,0x00,0x00
17100000,0x127,false,Rx,0,8,0x00,0x00,0x0D,0x00,0x0F,0x00,0x00,0x00
17100000,0x128,false,Rx,0,8,0x00,0x00,0x0D,0x00,0x0F,0x00,0x00,0x00
17100000,0x129,false,Rx,0,8,0x00,0x00,0x0D,0x00,0x0F,0x00,0x00,0x00
17100000,0x132,false,Rx,0,8,0x00,0x1C,0x00,0x00,0x00,0x00,0x00,0x00
17100000,0x133,false,Rx,0,8,0x00,0x07,0x00,0x00,0x00,0x00,0x00,0x00
17200000,0x100,false,Rx,0,8,0xE4,0x25,0x00,0x00,0x00,0x00,0x00,0x00
17200000,0x111,false,Rx,0,8,0x00,0x71,0x00,0x00,0x00,0x00,0x00,0x00
17200000,0x121,false,Rx,0,8,0x00,0x00,0x05,0x00,0x00,0x00,0x00,0x00
17200000,0x126,false,Rx,0,8,0x00,0x00,0x0C,0x00,0x0E,0x00,0x00,0x00
17200000,0x127,false,Rx,0,8,0x00,0x00,0x0C,0x00,0x0E,0x00,0x00,0x00
17200000,0x128,false,Rx,0,8,0x00,0x00,0x0C,0x00,0x0E,0x00,0x00,0x00
17200000,0x129,false,Rx,0,8,0x00,0x00,0x0C,0x00,0x0E,0x00,0x00,0x00
17200000,0x132,false,Rx,0,8,0x00,0x1B,0x00,0x00,0x00,0x00,0x00,0x00
17200000,0x133,false,Rx,0,8,0x00,0x06,0x00,0x00,0x00,0x00,0x00,0x00
17300000,0x100,false,Rx,0,8,0x80,0x25,0x00,0x00,0x00,0x00,0x00,0x00
17300000,0x111,false,Rx,0,8,0x00,0x72,0x00,0x00,0x00,0x00,0x00,0x00
17300000,0x121,false,Rx,0,8,0x00,0x00,0x06,0x00,0x00,0x00,0x00,0x00
17300000,0x126,false,Rx,0,8,0x00,0x00,0x0B,0x00,0x0D,0x00,0x00,0x00
17300000,0x127,false,Rx,0,8,0x00,0x00,0x0B,0x00,0x0D,0x00,0x00,0x00
17300000,0x128,false,Rx,0,8,0x00,0x00,0x0B,0x00,0x0D,0x00,0x00,0x00
17300000,0x129,false,Rx,0,8,0x00,0x00,0x0B,0x00,0x0D,0x00,0x00,0x00
17300000,0x132,false,Rx,0,8,0x00,0x1A,0x00,0x00,0x00,0x00,0x00,0x00
17300000,0x133,false,Rx,0,8,0x00,0x05,0x00,0x00,0x00,0x00,0x00,0x00
17400000,0x100,false,Rx,0,8,0x1C,0x25,0x00,0x00,0x00,0x00,0x00,0x00
17400000,0x111,false,Rx,0,8,0x00,0x73,0x00,0x00,0x00,0x00,0x00,0x00
17400000,0x121,false,Rx,0,8,0x00,0x00,0x05,0x00,0x00,0x00,0x00,0x00
17400000,0x126,false,Rx,0,8,0x00,0x00,0x0A,0x00,0x0C,0x00,0x00,0x00
17400000,0x127,false,Rx,0,8,0x00,0x00,0x0A,0x00,0x0C,0x00,0x00,0x00
17400000,0x128,false,Rx,0,8,0x00,0x00,0x0A,0x00,0x0C,0x00,0x00,0x00
17400000,0x129,false,Rx,0,8,0x00,0x00,0x0A,0x00,0x0C,0x00,0x00,0x00
17400000,0x132,false,Rx,0,8,0x00,0x19,0x00,0x00,0x00,0x00,0x00,0x00
17400000,0x133,false,Rx,0,8,0x00,0x04,0x00,0x00,0x00,0x00,0x00,0x00
17500000,0x100,false,Rx,0,8,0xB8,0x24,0x00,0x00,0x00,0x00,0x00,0x00
17500000,0x111,false,Rx,0,8,0x00,0x74,0x00,0x00,0x00,0x00,0x00,0x00
17500000,0x121,false,Rx,0,8,0x00,0x00,0x04,0x00,0x00,0x00,0x00,0x00
17500000,0x126,false,Rx,0,8,0x00,0x00,0x09,0x00,0x0B,0x00,0x00,0x00
17500000,0x127,false,Rx,0,8,0x00,0x00,0x09,0x00,0x0B,0x00,0x00,0x00
17500000,0x128,false,Rx,0,8,0x00,0x00,0x09,0x00,0x0B,0x00,0x00,0x00
17500000,0x129,false,Rx,0,8,0x00,0x00,0x09,0x00,0x0B,0x00,0x00,0x00
17500000,0x132,false,Rx,0,8,0x00,0x18,0x00,0x00,0x00,0x00,0x00,0x00
17500000,0x133,false,Rx,0,8,0x00,0x03,0x00,0x00,0x00,0x00,0x00,0x00
17600000,0x100,false,Rx,0,8,0x54,0x24,0x00,0x00,0x00,0x00,0x00,0x00
17600000,0x111,false,Rx,0,8,0x00,0x75,0x00,0x00,0x00,0x00,0x00,0x00
17600000,0x121,false,Rx,0,8,0x00,0x00,0x03,0x00,0x00,0x00,0x00,0x00
17600000,0x126,false,Rx,0,8,0x00,0x00,0x08,0x00,0x0C,0x00,0x00,0x00
17600000,0x127,false,Rx,0,8,0x00,0x00,0x08,0x00,0x0C,0x00,0x00,0x00
17600000,0x128,false,Rx,0,8,0x00,0x00,0x08,0x00,0x0C,0x00,0x00,0x00
17600000,0x129,false,Rx,0,8,0x00,0x00,0x08,0x00,0x0C,0x00,0x00,0x00
17600000,0x132,false,Rx,0,8,0x00,0x17,0x00,0x00,0x00,0x00,0x00,0x00
17600000,0x133,false,Rx,0,8,0x00,0x02,0x00,0x00,0x00,0x00,0x00,0x00
17700000,0x100,false,Rx,0,8,0xF0,0x23,0x00,0x00,0x00,0x00,0x00,0x00
17700000,0x111,false,Rx,0,8,0x00,0x76,0x00,0x00,0x00,0x00,0x00,0x00
17700000,0x121,false,Rx,0,8,0x00,0x00,0x02,0x00,0x00,0x00,0x00,0x00
17700000,0x126,false,Rx,0,8,0x00,0x00,0x07,0x00,0x0D,0x00,0x00,0x00
17700000,0x127,false,Rx,0,8,0x00,0x00,0x07,0x00,0x0D,0x00,0x00,0x00
17700000,0x128,false,Rx,0,8,0x00,0x00,0x07,0x00,0x0D,0x00,0x00,0x00
17700000,0x129,false,Rx,0,8,0x00,0x00,0x07,0x00,0x0D,0x00,0x00,0x00
17700000,0x132,false,Rx,0,8,0x00,0x16,0x00,0x00,0x00,0x00,0x00,0x00
17700000,0x133,false,Rx,0,8,0x00,0x01,0x00,0x00,0x00,0x00,0x00,0x00
17800000,0x100,false,Rx,0,8,0x8C,0x23,0x00,0x00,0x00,0x00,0x00,0x00
17800000,0x111,false,Rx,0,8,0x00,0x77,0x00,0x00,0x00,0x00,0x00,0x00
17800000,0x121,false,Rx,0,8,0x00,0x00,0x01,0x00,0x00,0x00,0x00,0x00
17800000,0x126,false,Rx,0,8,0x00,0x00,0x06,0x00,0x0E,0x00,0x00,0x00
17800000,0x127,false,Rx,0,8,0x00,0x00,0x06,0x00,0x0E,0x00,0x00,0x00
17800000,0x128,false,Rx,0,8,0x00,0x00,0x06,0x00,0x0E,0x00,0x00,0x00
17800000,0x129,false,Rx,0,8,0x00,0x00,0x06,0x00,0x0E,0x00,0x00,0x00
17800000,0x132,false,Rx,0,8,0x00,0x15,0x00,0x00,0x00,0x00,0x00,0x00
17800000,0x133,false,Rx,0,8,0x00,0x02,0x00,0x00,0x00,0x00,0x00,0x00
17900000,0x100,false,Rx,0,8,0x28,0x23,0x00,0x00,0x00,0x00,0x00,0x00
17900000,0x111,false,Rx,0,8,0x00,0x78,0x00,0x00,0x00,0x00,0x00,0x00
17900000,0x121,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
17900000,0x126,false,Rx,0,8,0x00,0x00,0x05,0x00,0x0F,0x00,0x00,0x00
17900000,0x127,false,Rx,0,8,0x00,0x00,0x05,0x00,0x0F,0x00,0x00,0x00
17900000,0x128,false,Rx,0,8,0x00,0x00,0x05,0x00,0x0F,0x00,0x00,0x00
17900000,0x129,false,Rx,0,8,0x00,0x00,0x05,0x00,0x0F,0x00,0x00,0x00
17900000,0x132,false,Rx,0,8,0x00,0x14,0x00,0x00,0x00,0x00,0x00,0x00
17900000,0x133,false,Rx,0,8,0x00,0x03,0x00,0x00,0x00,0x00,0x00,0x00
18000000,0x100,false,Rx,0,8,0xC4,0x22,0x00,0x00,0x00,0x00,0x00,0x00
18000000,0x111,false,Rx,0,8,0x00,0x77,0x00,0x00,0x00,0x00,0x00,0x00
18000000,0x121,false,Rx,0,8,0x00,0x00,0x01,0x00,0x00,0x00,0x00,0x00
18000000,0x126,false,Rx,0,8,0x00,0x00,0x06,0x00,0x10,0x00,0x00,0x00
18000000,0x127,false,Rx,0,8,0x00,0x00,0x06,0x00,0x10,0x00,0x00,0x00
18000000,0x128,false,Rx,0,8,0x00,0x00,0x06,0x00,0x10,0x00,0x00,0x00
18000000,0x129,false,Rx,0,8,0x00,0x00,0x06,0x00,0x10,0x00,0x00,0x00
18000000,0x132,false,Rx,0,8,0x00,0x15,0x00,0x00,0x00,0x00,0x00,0x00
18000000,0x133,false,Rx,0,8,0x00,0x04,0x00,0x00,0x00,0x00,0x00,0x00
18100000,0x100,false,Rx,0,8,0x60,0x22,0x00,0x00,0x00,0x00,0x00,0x00
18100000,0x111,false,Rx,0,8,0x00,0x76,0x00,0x00,0x00,0x00,0x00,0x00
18100000,0x121,false,Rx,0,8,0x00,0x00,0x02,0x00,0x00,0x00,0x00,0x00
18100000,0x126,false,Rx,0,8,0x00,0x00,0x07,0x00,0x11,0x00,0x00,0x00
